Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	9.061083333333334	3.3172423723980935	3
2000	3.076716666666666	7.31124871305397	3
3000	3.750196666666666	8.138915879749177	3
4000	4.126585333333334	3.215297246418336	3
5000	-3.4555400000000005	7.776812545130555	3
6000	-4.527403333333333	1.7473389536759412	3
7000	-3.7683866666666668	11.875078254648825	3
8000	0.8422333333333333	4.579898320971038	3
9000	-1.3601296666666667	1.373603923442392	3
10000	-3.641552666666667	5.306783339120256	3
11000	-3.5123633333333335	6.10836006998878	3
12000	-1.8575533333333336	12.266169070110411	3
13000	-2.7622200000000006	6.705473139555478	3
14000	4.924823333333333	1.743848158594473	3
15000	4.462046666666667	5.648031694823723	3
16000	2.57595	4.812469582459716	3
17000	2.2247199999999996	4.37582303731538	3
18000	2.820613	3.300931763662648	3
19000	0.07661666666666662	9.290576468434741	3
20000	-2.028483333333334	10.45384907549527	3
21000	5.543776666666667	6.197586002092535	3
22000	6.59969	11.849382327881061	3
23000	-0.20517333333333335	9.29326368000679	3
24000	3.0803533333333335	5.284023011875832	3
25000	1.827213666666666	7.909576822736494	3
26000	6.8627	15.563143417381978	3
27000	3.195889999999999	15.337835327721445	3
28000	8.802503333333334	7.179951900203324	3
29000	5.2006000000000006	10.182444732602285	3
30000	3.0620433333333335	10.207274500454728	3
31000	5.537433333333333	14.923386791319633	3
32000	3.491669999999999	5.322463708781864	3
33000	3.320456666666667	7.012259096755718	3
34000	3.302975333333334	3.461886154258302	3
35000	-0.7313733333333335	4.4178894649179865	3
36000	0.6021833333333332	6.970692398731515	3
37000	1.2684223333333333	4.008112085374651	3
38000	-3.2272266666666667	7.233433186477451	3
39000	-1.4530033333333332	10.75340317960939	3
40000	-3.6437333333333335	10.138703659059837	3
41000	-11.154766666666665	4.292292639712877	3
42000	-4.99432	6.749539779866477	3
43000	-0.9744700000000001	3.268761243636494	3
44000	3.196286666666667	5.714959404320676	3
45000	1.8414866666666665	5.337262248993704	3
46000	1.55778	5.46610904768648	3
47000	-0.872083333333333	8.195671842517447	3
48000	1.0028133333333333	4.051275501077819	3
49000	-3.37131	7.655110138489191	3
50000	-3.37228	2.8698660540868453	3
51000	-10.063163333333334	12.25316590049418	3
52000	-13.229206666666668	3.1040617561726016	3
53000	-4.854253333333333	2.273612316344485	3
54000	-6.738706666666666	5.183699973342722	3
55000	-4.18272	2.3091480989533784	3
56000	-2.0191600000000003	6.15609037158325	3
57000	-8.31085	5.023325156955301	3
58000	-1.31633	4.373231302961233	3
59000	0.63612	3.3308173825804377	3
60000	-1.0880400000000001	4.22465825293597	3
61000	3.21618	2.3220945156689896	3
62000	7.262716333333333	7.517588361025784	3
63000	0.9258766666666661	13.915154103926888	3
64000	-5.080343333333333	7.878066442004239	3
65000	-5.993544	5.437357917318669	3
66000	-7.828073333333333	9.656275763224317	3
67000	-3.8818400000000004	7.9166378440345495	3
68000	0.5951810000000002	5.757873597259061	3
69000	3.5128013333333334	2.521491415588269	3
70000	6.172287666666666	5.497580097934575	3
71000	4.781503333333333	6.74834979450779	3
72000	-4.564800000000001	11.712842757311309	3
73000	-8.08731	8.814760308749184	3
74000	-5.617019999999999	10.212450379277247	3
75000	-3.39578	10.596398618908218	3
76000	0.039513333333333435	9.870675431612232	3
77000	-4.88586	10.091307152351474	3
78000	-2.0553253333333332	2.856710193083179	3
79000	3.403218666666666	4.697302221371894	3
80000	-0.7918618333333335	1.0699133205103972	3
81000	1.616865	4.520543740240216	3
82000	0.05462999999999981	6.418790393391889	3
83000	0.2583996666666667	1.036967494332553	3
84000	-5.804718666666667	6.405095304459203	3
85000	-1.1638209999999998	8.347081641940672	3
86000	-3.8838866666666667	8.05981441610372	3
87000	-4.65821	8.27107015271301	3
88000	-5.665993333333334	7.989939064907399	3
89000	-4.559986666666666	3.3356897917871997	3
90000	-4.274796666666666	11.106690195743885	3
91000	3.4363693333333334	7.854752150793896	3
92000	-0.48685666666666666	1.4318475874314742	3
93000	4.436266666666667	8.744600680604766	3
94000	3.15439	10.302631444931922	3
95000	1.9316200000000003	3.073038537392592	3
96000	-2.361356666666667	5.27638138951624	3
97000	-3.828605666666667	3.0653200354850934	3
98000	-8.281676666666668	3.550665219171379	3
99000	2.7919923333333334	4.290102815706907	3
100000	1.9339666666666668	7.843949716930453	3
101000	-1.373033333333333	10.79151835534432	3
102000	0.750476666666667	8.581808570379168	3
103000	2.9349060000000002	8.391307482152468	3
104000	1.2539433333333332	6.011322748999036	3
105000	-0.36716900000000025	5.676621232024646	3
106000	0.22373333333333298	8.284702081634158	3
107000	2.447721666666667	3.79544254603575	3
108000	3.55608	9.229362149206196	3
109000	10.395496666666666	2.043145236402281	3
110000	5.941983333333334	6.7168548801379755	3
111000	4.174510000000001	13.259351924664342	3
112000	-0.2293766666666667	22.766515299198364	3
113000	5.924930833333334	15.05375408432568	3
114000	8.72934	8.585908415723988	3
115000	5.272053333333333	3.5732913385887435	3
116000	2.8384133333333335	5.140835117822136	3
117000	3.6352333333333333	11.893997519897729	3
118000	0.4739433333333334	12.573590059391682	3
119000	-1.4802639999999998	4.475984632197479	3
120000	0.08870333333333313	11.142890080227541	3
121000	-2.88421	8.186743264735984	3
122000	1.43121	3.659505833360565	3
123000	3.684606666666667	10.830378053236801	3
124000	1.35762	7.813371425364341	3
125000	-1.5843233333333335	9.116528962940519	3
126000	-2.1114433333333333	15.339585700618947	3
127000	-4.538993333333334	16.476273841243152	3
128000	-1.0621766666666668	9.493820323327872	3
129000	0.9969966666666666	11.20894257947793	3
130000	0.7454466666666665	11.650123416283337	3
131000	3.830401666666667	6.877490335379784	3
132000	8.400756666666666	6.3574705550583035	3
133000	5.936864666666666	7.009865487139203	3
134000	4.4727733333333335	9.117097927571765	3
135000	2.786277333333334	4.1023527899157255	3
136000	0.8168446666666668	1.0182068678673963	3
137000	-5.7857899999999995	3.6001217821623754	3
138000	-5.071145333333333	4.6960502055669435	3
139000	-4.299386666666667	6.684299781856985	3
140000	-0.35927	2.6155104365878565	3
141000	-0.6735923333333335	3.5971250462148703	3
142000	0.45690333333333344	8.135988259586744	3
143000	-5.951766666666667	8.926592359401953	3
144000	-3.691105666666667	4.182470416203364	3
145000	-3.0815533333333334	5.0778017547983625	3
146000	-6.423093333333333	6.595228602628822	3
147000	-0.6722600000000001	4.364129861598988	3
148000	-3.84547	8.837017089759417	3
149000	-1.486276666666667	8.142485902096075	3
150000	-9.61971	14.460211602853535	3
151000	-5.822839999999999	10.051602327927622	3
152000	-8.955736666666667	13.965789550936007	3
153000	-8.316116666666666	10.118442136724079	3
154000	-6.675496333333332	5.086395838909938	3
155000	-8.845703333333333	5.814290447563945	3
156000	0.8000246666666664	4.310140237013795	3
157000	0.7980566666666666	9.417075164032266	3
158000	-2.9600003333333333	2.2908693718237916	3
159000	-5.25396	3.025115746545907	3
160000	-2.8206633333333335	4.483164059192273	3
161000	-0.7014300000000002	10.478529573050793	3
162000	-1.2592066666666666	8.114883796021562	3
163000	-2.576300666666667	2.662294678152915	3
164000	1.2456653333333334	4.293021044768513	3
165000	-1.2733033333333328	10.738399033237371	3
166000	-3.1317299999999997	3.5885919628873943	3
167000	2.1900233333333334	7.593604674101314	3
168000	3.0918033333333335	5.579356973759014	3
169000	-0.13695666666666698	5.493948168397053	3
170000	0.1495606666666666	3.7996538966649758	3
171000	2.110508	3.796802152937259	3
172000	3.2382899999999997	6.904342590739541	3
173000	2.75184	1.1592395346950517	3
174000	-7.767690000000001	3.606137902063647	3
175000	-7.486443333333334	8.201362960242239	3
176000	-6.885030666666666	5.944832020659738	3
177000	-6.623696666666667	8.720921130306898	3
178000	0.38393666666666676	2.5060108171820272	3
179000	1.4248363333333334	3.7214325720252317	3
180000	3.760525	2.6862064472923524	3
181000	-1.8084866666666664	5.913405573654941	3
182000	-5.538103333333333	4.0769235102137165	3
183000	-3.4351033333333336	4.625614689663779	3
184000	-5.0744333333333325	8.88506222655381	3
185000	-5.317746666666666	3.2739943951743915	3
186000	-4.332896	6.0614906614568005	3
187000	-4.851346666666666	8.969675657019785	3
188000	-5.243829999999999	12.607153350407854	3
189000	-8.582709999999999	17.965621418896145	3
190000	-15.023466666666666	5.676219573213614	3
191000	-13.507163333333333	3.7301017618871106	3
192000	-7.625113333333334	1.3745414819980275	3
193000	-7.798076666666667	6.644863988407388	3
194000	-4.208253333333333	1.7380358690295585	3
195000	-3.121853333333334	11.943091866683156	3
196000	-10.316003333333333	12.369492975430859	3
197000	-11.431723333333332	7.850223500552919	3
198000	-3.1123333333333325	13.304604353881906	3
199000	-5.070626666666667	5.829670175029917	3
200000	1.4973333333333336	3.0285525259657184	3
