Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	-1.6385233333333329	10.041680003427382	3
2000	-2.1809113333333334	8.022207642487531	3
3000	-1.9660366666666664	6.043229220229309	3
4000	-8.33197	3.323431015516946	3
5000	-3.285883333333333	6.781928258764858	3
6000	-2.9612433333333334	8.26290548775873	3
7000	-4.428866666666666	11.668234047551211	3
8000	-8.838693333333334	3.0782935990794216	3
9000	-11.26422	3.000068741412437	3
10000	-4.054453333333334	1.1122858696546194	3
11000	-1.8068433333333334	9.645500833519913	3
12000	-2.1295033333333335	4.4033694030178	3
13000	-4.5443299999999995	2.793353707302389	3
14000	-3.962334666666667	3.393595353636808	3
15000	-0.36782833333333337	1.528311989273896	3
16000	-4.691286666666667	3.2597195654585587	3
17000	-7.007903333333334	4.494071210676721	3
18000	-13.699406666666667	9.980455620984111	3
19000	-5.504069666666666	8.612405547824041	3
20000	-1.5860893333333335	2.6578571795366157	3
21000	-6.470646666666666	3.931378239578753	3
22000	-8.709470000000001	4.915091877137191	3
23000	1.5403033333333334	4.600161542612752	3
24000	7.995001666666668	7.798291232059005	3
25000	1.2771066666666666	10.664989881764226	3
26000	-3.01278	8.320175836597446	3
27000	-0.5218966666666667	11.22870055158803	3
28000	2.03965	10.395570582555823	3
29000	3.18826	10.263256775877723	3
30000	1.5572423333333332	3.9239317978497454	3
31000	-2.96752	4.08901720529518	3
32000	-0.06415666666666642	6.354596320430852	3
33000	5.777138666666667	5.873969228011442	3
34000	-0.96609	14.148422961598936	3
35000	-6.819896666666666	9.93658832950391	3
36000	-2.0863533333333337	5.708138227279831	3
37000	3.3670666666666675	7.477009983504993	3
38000	3.2970046666666666	4.557817364339245	3
39000	-2.72876962	3.504185647818624	3
40000	-5.29857	2.540115356100978	3
41000	-4.1985166666666665	7.848925620480381	3
42000	-0.7639166666666665	1.8451754235392723	3
43000	-4.67153	10.789396745133622	3
44000	-0.8953863333333335	5.546835213843146	3
45000	-0.8200403333333334	3.884926054314333	3
46000	0.930786	1.805853971849053	3
47000	0.46356333333333355	5.795217189047649	3
48000	-1.9046433333333332	7.676409862861241	3
49000	-0.6990090000000002	6.067581525693165	3
50000	4.102556666666667	4.320502255089486	3
51000	-1.11571	5.013325431657115	3
52000	-0.04155333333333341	8.449320721598472	3
53000	2.0170166666666667	3.356112561555904	3
54000	-1.927507	2.346126247844945	3
55000	2.4628	2.4111513399411493	3
56000	1.28156	6.960637776296078	3
57000	-3.9208979999999998	3.148304118812539	3
58000	-4.724814566666667	6.200679406161438	3
59000	-4.337186533333333	5.276003813051698	3
60000	-7.64582	3.898051641679469	3
61000	-0.0059666666666669714	7.78929115299546	3
62000	-1.48769	8.77856333873032	3
63000	-0.031087666666666774	8.68419254785765	3
64000	-3.03075	4.624924673883889	3
65000	2.008276666666667	6.835614910601191	3
66000	2.896653333333333	10.35360460482403	3
67000	2.6082769999999997	1.8285980439197127	3
68000	2.845450000000001	7.503779949632052	3
69000	-4.90114	8.530625544425215	3
70000	-2.25536	7.212134903986476	3
71000	8.199774	8.68944565943927	3
72000	6.316933333333334	2.351498286249287	3
73000	2.6514566666666664	1.2619768177083655	3
74000	4.179083333333333	6.191198447411724	3
75000	4.811369666666667	10.181442624250767	3
