Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	8.857556666666667	0.8174496511304739	3
2000	5.615473333333334	1.7657790085492955	3
3000	0.834054	2.129521738017952	3
4000	0.7239533333333333	6.112047904036202	3
5000	2.4576613333333333	7.430648140633854	3
6000	3.44336	5.48028657692278	3
7000	0.3650609999999999	2.2007773189973125	3
8000	0.679338	1.5638769863298072	3
9000	5.792213333333334	7.337847397332091	3
10000	5.853213333333334	7.431268179431647	3
11000	3.22047	8.738226755543712	3
12000	0.14010999999999987	6.335303018222571	3
13000	0.14340666666666668	2.6442868134212167	3
14000	0.011425333333333398	5.719098843267647	3
15000	6.33687	3.8354901035069813	3
16000	2.4671543333333332	5.16431360586248	3
17000	3.3256	4.485122862965963	3
18000	7.420566666666667	7.24600056870915	3
19000	11.49124	10.439620056247259	3
20000	11.608789999999999	13.54889502646249	3
21000	9.082436666666666	10.993459234983014	3
22000	8.369486666666667	6.498802542471446	3
23000	6.638326666666667	4.992147268464076	3
24000	2.5884766666666668	3.816865911927394	3
25000	7.04495	5.184511593110773	3
26000	8.215503333333332	2.3654037999955384	3
27000	7.477611333333333	7.037360935250184	3
28000	8.86773	9.291995729965658	3
29000	6.97046	5.713144707103085	3
30000	7.314866666666667	5.6899646202268555	3
31000	4.277894666666667	5.115545712498847	3
32000	5.56597	2.1331121574825826	3
33000	2.17031	5.070239289984251	3
34000	1.0151266666666667	2.933929565622415	3
35000	0.46946000000000004	4.005205443769396	3
36000	-0.8201526666666666	2.9088734155925957	3
37000	-0.6785533333333332	3.8761787109127632	3
38000	-1.0396166666666666	6.615378789671332	3
39000	-3.7392866666666666	5.361374962538372	3
40000	-2.274924	1.7852396286291654	3
41000	-2.4578576	4.787249077186969	3
42000	-2.95109	9.521213632940919	3
43000	-2.06641	5.010999289652713	3
44000	0.9785366666666668	2.5519242960819453	3
45000	-0.6965399999999998	3.3925164997682766	3
46000	-3.39561	0.9126400632779609	3
47000	-2.7192786666666673	3.3068436752748585	3
48000	-6.672233333333334	1.4138402420476417	3
49000	-3.977556666666666	6.319982549535507	3
50000	-2.4886866666666667	0.7179042645320707	3
51000	-2.6901166666666665	5.431776700181381	3
52000	-3.254203333333333	7.475850668421175	3
53000	-1.4364833333333333	5.600325132171643	3
54000	1.1681200000000003	7.3126225044712925	3
55000	6.095023333333334	3.8823659163753916	3
56000	2.010936666666667	7.396502834565355	3
57000	-0.22275000000000014	9.01270283308509	3
58000	0.7968537999999997	8.491561275982841	3
59000	1.5894776666666666	2.4848362440765253	3
60000	2.116286666666667	6.848527614796727	3
61000	-1.12505	8.106757649646374	3
62000	-1.3502366666666665	7.783822484141924	3
63000	-2.9733536666666667	7.177983084165797	3
64000	-3.9220623333333333	4.114971798532322	3
65000	-0.2767299999999999	4.822518423676575	3
66000	-1.0981013333333332	4.014921408666094	3
67000	-1.4522033333333333	4.429195580490134	3
68000	0.7057733333333331	4.7838644654853395	3
69000	-0.7742266666666668	3.851005902778303	3
70000	-2.864986666666667	5.147576436502263	3
71000	2.2406166666666665	4.176797819302885	3
72000	4.00444	5.9498262638584665	3
73000	3.394106666666667	7.595343114970733	3
74000	4.441949999999999	9.798586416412318	3
75000	5.263016666666666	10.950265330585983	3
76000	5.25189	10.666292686528905	3
77000	-0.5610100000000001	10.748821845304722	3
78000	-4.101480666666667	8.9865536450767	3
79000	-0.7016899999999998	14.002145237223473	3
80000	-0.5315999999999992	14.850500620181123	3
81000	-2.1759600000000003	15.516262286668784	3
82000	-1.2803733333333334	18.033567225952087	3
83000	0.5049266666666661	15.951623999835672	3
84000	-2.4826200000000003	14.149264639326669	3
85000	0.8177996666666666	12.914227187470425	3
86000	0.6616533333333331	11.313223941902384	3
87000	0.0065069999999997075	12.349202982700826	3
88000	3.39481	12.737885912870315	3
89000	-1.2276333333333334	10.229444263293747	3
90000	-1.7689600000000005	11.402938707600773	3
91000	-1.6946393333333332	9.656073630208157	3
92000	-4.601636666666667	11.510569342175621	3
93000	-8.219548733333333	10.02961331267506	3
94000	-10.111953333333334	13.268401020414379	3
95000	-10.51752	10.234405865183382	3
96000	-6.722200000000001	3.192615810632404	3
97000	-6.740096666666667	4.08518972357874	3
98000	-3.5526390000000005	6.768626584617665	3
99000	-5.29105	8.624257601098195	3
100000	-5.413787333333333	7.637807978987252	3
101000	-8.015	8.80915415292524	3
102000	-10.300306666666666	10.092228979275754	3
103000	-8.671954733333335	8.780713837589927	3
104000	-8.584087666666667	8.127524398244297	3
105000	-2.8149866666666665	10.104296078314082	3
106000	-0.6946283333333335	10.61984034707718	3
107000	-0.06137666666666686	8.466325389856769	3
108000	0.17983999999999986	12.103689300093588	3
109000	-3.2058666666666666	11.303578487759234	3
110000	-5.999486666666666	10.1092237727846	3
111000	-4.881118666666667	9.795610309240836	3
112000	-6.14913006	7.780526240932641	3
113000	-5.427456666666668	13.283202121086367	3
114000	-5.706873333333333	11.355012851958087	3
115000	-3.6953533333333333	6.2108404885678175	3
116000	-3.5982366666666663	7.953971903705301	3
117000	-3.6714613333333332	7.210707149033674	3
118000	-1.9525463333333333	9.304597328306603	3
119000	1.68368	9.011498962120564	3
120000	3.4347283333333336	7.0053556507937795	3
121000	2.2197733333333334	4.053826095682119	3
122000	3.657243333333333	5.513373020414393	3
123000	1.76166	7.081287052937482	3
124000	-2.718143333333334	12.91697005050462	3
125000	-4.240033333333334	10.161591262515598	3
126000	-1.929196666666666	13.060759784600334	3
127000	-1.124646666666667	11.42672483691339	3
128000	-4.83036	12.052379302312053	3
129000	-3.9370533333333326	12.454772240793218	3
130000	3.5150346666666668	4.138593319784554	3
131000	0.10643000000000018	6.87575793712955	3
132000	2.146009	2.327087800009488	3
133000	3.2817866666666666	1.7622436636666716	3
134000	2.533716	1.9626395089949658	3
135000	-0.56778	6.294722603824572	3
136000	-1.336921	4.268180076251821	3
137000	-1.9269299999999998	1.9505322323150673	3
138000	-3.0623726666666666	3.0529089487276453	3
139000	-4.1108	5.424334324440189	3
140000	-2.11401	9.195248928555442	3
141000	-0.030200000000000376	8.527818745916214	3
142000	2.804619666666666	6.54518802691415	3
143000	4.5625876666666665	5.534824521657063	3
144000	4.466139666666667	5.59149640366873	3
145000	4.0042	7.126551061705794	3
146000	4.814736666666667	6.913053399854029	3
147000	3.612893333333334	5.673128767817045	3
148000	2.5300233333333337	7.223477938156476	3
149000	1.1864266666666665	8.855808002403469	3
150000	-0.25972333333333336	8.80011283024447	3
151000	-5.76344	5.63148251926613	3
152000	-3.0808	7.585925375990724	3
153000	1.3052666666666666	10.54226296407623	3
154000	0.7750600000000004	12.81397810063682	3
155000	0.010449999999999923	14.68628214891366	3
156000	-5.1435	13.770749250131601	3
157000	-6.392706666666666	8.952612943053738	3
158000	-2.6916999999999995	9.148006011344767	3
159000	-1.6660833333333331	6.572521790715747	3
160000	-2.6968946666666667	6.4499813756138344	3
161000	-2.602577666666667	2.9049669965864213	3
162000	-2.267923333333333	5.630301822152462	3
163000	1.5147456666666665	4.130083231060402	3
164000	0.4599733333333331	5.742547278014639	3
165000	-0.8136166666666668	4.070544910651808	3
166000	1.4145866666666667	5.544945732145026	3
167000	0.22279000000000013	4.030416689884559	3
168000	-0.08643333333333336	2.651397465947596	3
169000	-0.7508399999999998	2.5040078936776538	3
170000	-1.1640736666666667	2.7092659730584465	3
171000	-1.107499	6.102767652245414	3
172000	-1.3461166666666669	8.460140137328303	3
173000	-3.3525663333333338	6.87490401569508	3
174000	-0.29255666666666674	6.591853492010674	3
175000	-3.1252913333333336	3.263320534655665	3
176000	0.013400666666666616	2.288386700957977	3
