Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	7.751036666666667	2.7182787335432206	3
2000	2.210396666666667	10.313232612436963	3
3000	2.3264899999999997	7.2108359340162504	3
4000	-3.3446036666666665	7.706652199686343	3
5000	-4.398773333333334	1.8350293972940417	3
6000	-2.7578117666666664	3.612610622868089	3
7000	3.16776	1.9760055622644384	3
8000	-5.786820333333334	5.4978879313014675	3
9000	-1.5302233333333337	6.424251534414989	3
10000	-5.206856666666667	5.417873322931548	3
11000	-2.224893333333333	7.166485752963815	3
12000	2.4298699999999998	10.762051658903149	3
13000	0.9512276666666667	3.252561603200827	3
14000	2.4114400000000002	9.651106619932245	3
15000	0.981933333333334	15.429101623987487	3
16000	5.241033333333334	20.822080910017934	3
17000	3.2876	18.142895847135318	3
18000	-2.7129793333333345	14.149620481966341	3
19000	-6.041736666666668	15.869713125801404	3
20000	-5.3514100000000004	10.809490730108426	3
21000	-3.822411333333333	5.795065307358091	3
22000	-5.091018666666667	4.278417444521436	3
23000	-4.566886666666666	4.87916060631676	3
24000	-1.6980200000000003	10.53174119032081	3
25000	1.3489806666666666	1.6586662684221118	3
26000	4.616463333333333	1.4949409141947159	3
27000	6.509056666666666	2.3895157100201985	3
28000	-1.8282933333333335	8.931340609255328	3
29000	2.4493211666666665	6.700785225590661	3
30000	-3.15218	9.306359013341362	3
31000	-0.7192986666666669	3.682690512278399	3
32000	-3.1550200000000004	4.620754612344179	3
33000	-2.0717600000000003	6.708979529198163	3
34000	-0.7514670666666666	2.847306071580962	3
35000	-2.651309	9.042374769761704	3
36000	-2.9914133333333335	11.036594468359946	3
37000	-2.11592	9.115752126050817	3
38000	1.1855026666666666	0.6047946173093254	3
39000	-4.60277	5.09235572453457	3
40000	-5.655546666666667	4.932445093078415	3
41000	-1.4243766666666666	11.368461207288933	3
42000	3.828666666666667	17.25877222207111	3
43000	-5.154823333333334	19.008031884275482	3
44000	-5.82563	20.0526461865685	3
45000	-8.737166666666667	17.11855756666821	3
46000	-11.890272333333334	10.482507021666922	3
47000	-5.402783333333335	13.774975421402148	3
48000	-6.633206666666666	11.327917586923615	3
49000	-9.033165	12.12634359033361	3
50000	-4.76242	6.77599433284887	3
51000	-7.555276666666667	3.6617755426068017	3
52000	-9.350473333333333	7.851578033805264	3
53000	-6.3165000000000004	3.083127134907025	3
54000	-1.30467	0.7675269186158881	3
55000	2.8282400000000005	5.093238634572309	3
56000	-0.24893666666666667	17.521874854308066	3
57000	5.570653333333333	18.89567624081587	3
58000	8.547646666666667	15.271675397104712	3
59000	4.406443333333334	12.444509340051674	3
60000	2.2984763333333333	13.889067649799621	3
61000	1.7823666666666664	19.290317909856576	3
62000	1.0840633333333338	15.803561320380712	3
63000	3.494433333333333	17.61880851400949	3
64000	6.429613333333333	16.379771761100134	3
65000	2.7584466666666665	10.988470771087	3
66000	5.451058666666666	12.161940697019753	3
67000	7.61399	5.559077495421341	3
68000	2.0657900000000002	10.201437314422904	3
69000	-0.024466666666666786	12.784218735336678	3
