Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	13.090383333333333	6.160179571606118	3
2000	12.869506666666666	4.523465875203806	3
3000	9.777650000000001	1.6143284571300849	3
4000	8.849208366666668	7.641075794716344	3
5000	3.089206666666667	7.685374893974485	3
6000	3.9737066666666667	7.11498847269153	3
7000	7.380081666666666	5.644937945253103	3
8000	9.226723333333332	2.1007128647279076	3
9000	10.351543333333334	5.590574691445713	3
10000	8.850371333333333	7.588114084584214	3
11000	10.119546666666666	6.9023168331027325	3
12000	7.143203333333333	2.1884375772302334	3
13000	6.078513333333333	8.217558874637488	3
14000	6.354033333333334	7.89755053598477	3
15000	3.9085099999999997	10.096126942065458	3
16000	1.4485600000000003	7.686144819660894	3
17000	2.4445533333333334	7.250649694229707	3
18000	2.2165500000000002	8.235407652757695	3
19000	5.387976666666667	10.563442198811584	3
20000	4.953855666666667	11.558782729853794	3
21000	5.2402766666666665	7.1662217177836	3
22000	0.2773499999999996	7.478306547360839	3
23000	-1.563933333333333	7.266643819435031	3
24000	0.32961100000000015	6.5581312664380995	3
25000	-0.6585186666666664	5.1423264832355144	3
26000	-1.3049620666666668	4.472234225167418	3
27000	-1.4227233333333331	7.097399097361888	3
28000	2.030732666666667	5.940509720266548	3
29000	3.660803333333334	3.0707168122334787	3
30000	3.160803666666667	5.6645591859042606	3
31000	-1.7251900000000002	6.32467295220077	3
32000	-1.0140394666666666	1.9272473124530887	3
33000	1.231318	2.6406960440770155	3
34000	2.995233333333333	1.64381511315395	3
35000	4.790590000000001	5.1578154729012935	3
36000	5.279516666666667	6.982974204909635	3
37000	6.377821	6.5095293466580975	3
38000	4.42416	7.142027112879087	3
39000	2.849576666666666	5.537943022651402	3
40000	2.3326066666666665	4.215666047925682	3
41000	0.11628666666666658	3.48483333797089	3
42000	-1.3135783333333333	2.0064073393776085	3
43000	-1.581141	4.516494349724463	3
44000	-2.8768126666666665	2.7885072338370103	3
45000	-3.150116666666666	4.21392061863217	3
46000	-5.99682	4.348543501127705	3
47000	-5.415343333333333	4.91430782532325	3
48000	-5.749009333333333	6.109186383937008	3
49000	-6.468063333333333	3.5652850370529054	3
50000	-9.562956666666667	1.9658893012154404	3
51000	-6.8172500000000005	5.136924538194036	3
52000	-4.767327933333333	4.318096117319393	3
53000	-3.128016666666667	4.470136452440053	3
54000	-4.7350166666666675	5.033363600042553	3
55000	-4.1650789999999995	3.5690988783869524	3
56000	-7.5197666666666665	3.094309224436584	3
57000	-4.1510063	4.077050551189067	3
58000	-5.9461555666666674	5.20125542987748	3
59000	-0.45425433333333326	3.3363539238915187	3
60000	-2.018162333333333	3.0998265626573906	3
61000	-1.920254	1.406004147742104	3
62000	1.918796666666667	4.598917187962111	3
63000	1.2211866666666669	5.992565872656998	3
64000	-1.0168526666666666	3.606633658635339	3
65000	-1.0130050000000002	4.283601900273297	3
66000	-2.2806236666666666	3.9936196093319074	3
67000	2.2737166666666666	3.3550575539673435	3
68000	2.4438333333333335	6.861598729234561	3
69000	2.7900066666666667	6.736337984144896	3
70000	3.7563366666666673	6.5184852177813015	3
71000	6.024843333333333	4.305635146936319	3
72000	5.938866666666667	4.091434441101719	3
73000	9.098666666666666	3.682999511598303	3
74000	10.706416666666668	1.1459952555893642	3
75000	11.454146666666668	3.950559213900399	3
76000	11.387253333333334	5.267269581218844	3
77000	8.402576	14.684342943445172	3
78000	7.433889999999999	12.50763155409928	3
79000	11.478946666666667	16.117935079073664	3
80000	9.135243666666668	11.791774549672764	3
81000	9.487969999999999	10.43627490402107	3
82000	9.693546666666666	7.924119930189934	3
83000	11.050405333333336	11.797730671677725	3
84000	8.821383666666666	9.722906839960995	3
85000	8.169373333333334	11.36280979364406	3
86000	7.377736666666666	13.000166415166897	3
87000	6.268336666666666	13.230244935791374	3
88000	7.616559666666666	12.682137166914192	3
89000	9.901286666666667	15.768526005833055	3
90000	7.716978999999999	15.59517341369736	3
91000	7.432073333333334	14.970722156333453	3
92000	1.163003333333333	14.562179159941458	3
93000	2.1861500000000005	14.759749105391323	3
94000	3.9680033333333324	14.375838534055443	3
95000	3.461966666666667	17.870774602767877	3
96000	3.204400000000001	18.23474773343739	3
97000	3.6247666666666674	17.593304616553237	3
98000	2.550896666666667	14.853323776213637	3
99000	2.786456666666666	16.155350876828187	3
100000	4.743486666666667	19.30284633109152	3
101000	2.8468966666666673	21.551801654549287	3
102000	4.426753333333334	20.913368237415355	3
103000	5.789016666666668	18.229758667964678	3
104000	6.177373333333333	18.495933306565888	3
105000	4.537986666666668	22.522510705881203	3
106000	7.014706666666668	24.209503192990834	3
107000	7.977266666666668	26.527251509182655	3
108000	12.579299999999998	29.75947287598354	3
109000	13.61855	27.803694636038934	3
110000	10.368676666666667	30.81209049186104	3
111000	8.595756666666666	28.035610990874325	3
112000	11.575239999999999	24.542015861970263	3
113000	10.239463333333333	17.1277238018726	3
114000	10.375051666666666	16.50408285022704	3
115000	8.697439	19.679439914666855	3
116000	8.165538	14.755965581940478	3
117000	5.969456666666666	15.288038384293563	3
118000	11.675126666666666	21.457371788027384	3
119000	13.321183333333336	22.06146723226797	3
120000	15.554253333333335	18.55928641210468	3
121000	16.227268666666667	20.615067693882192	3
122000	13.375837000000002	19.147285452556897	3
123000	11.517249999999999	21.039398778384804	3
124000	16.32493	14.919509889862333	3
125000	15.151723333333331	16.110029304151915	3
126000	14.258193333333333	16.141231356139883	3
127000	16.32224666666667	11.437868857463496	3
128000	15.85933	13.951994430858264	3
129000	14.580783333333335	10.85248339723371	3
130000	13.715833333333334	11.098550145101537	3
131000	11.010046666666668	13.397459563310251	3
132000	11.577860000000001	7.743242751121782	3
133000	7.52531	4.322947029203574	3
134000	8.840856666666667	6.142844285234107	3
135000	8.36584	7.994399144576158	3
136000	11.67467	13.7884217119183	3
137000	12.58021	9.435129951585193	3
138000	13.671796666666665	8.840513405115866	3
139000	11.962850000000001	6.695508220254831	3
140000	7.4187666666666665	9.097782899879142	3
141000	7.2152866666666675	11.316073547438323	3
142000	5.954693333333334	11.807418262775878	3
143000	5.224313333333334	9.392774654942667	3
144000	7.2536466666666675	12.642761753372296	3
145000	5.413553333333333	11.504174956011983	3
146000	4.9474	13.017590553938927	3
147000	3.949306666666667	13.155707210622824	3
148000	3.390143333333333	12.635738948871701	3
149000	2.001363333333333	10.622143807378686	3
150000	5.646249999999999	13.441754503319126	3
151000	3.7269433333333333	13.055332490581515	3
152000	6.187576666666668	9.637450169346316	3
153000	4.8359	15.023972202783122	3
154000	4.23184	11.49939048318649	3
155000	4.6971	11.39369068090318	3
156000	6.108583333333333	10.577096578089535	3
157000	5.35023	15.563256049031	3
158000	7.623356666666667	15.99480343279133	3
159000	6.038726666666666	11.170463711352065	3
160000	5.646863333333333	12.912175800973023	3
161000	5.212646666666667	12.929230066424424	3
162000	6.797936666666666	14.11193386007153	3
163000	8.839903333333334	11.173144921374345	3
164000	8.613290000000001	10.973280376683173	3
165000	7.666926666666666	12.650572904739663	3
166000	7.877399999999999	9.201504748681055	3
167000	6.520966666666666	9.073407091238293	3
168000	4.139453333333333	4.029644946844987	3
169000	3.4093511	4.4638373741507005	3
170000	3.0909666666666666	6.02092575544935	3
171000	4.3313266666666665	9.795978488820467	3
172000	0.8218233333333332	6.16467278889426	3
173000	3.1787166666666664	5.3573745678861515	3
174000	2.2958000000000003	4.089859133662186	3
175000	3.86861	5.547909435922688	3
176000	2.957823	1.7460479632664734	3
177000	-1.7860203333333333	3.7106420491459873	3
178000	-0.2643026666666666	7.161926712684327	3
179000	-1.5615233333333343	12.358725231537163	3
180000	-0.28688	11.871242090076338	3
181000	1.8004533333333335	11.47124503299591	3
182000	4.714771666666667	5.527884016082314	3
183000	4.2910838	7.906422718878501	3
184000	3.16415	9.744721653084813	3
185000	4.24567	9.69778384698793	3
186000	4.289633333333334	9.464482501195368	3
187000	8.05504	13.15787162240535	3
188000	5.126426666666666	13.163003338312777	3
189000	8.790543333333334	15.726764015449373	3
190000	8.098683333333334	13.068696703399056	3
191000	7.506646666666666	8.883690309225853	3
192000	5.129793333333333	6.544493976056004	3
193000	10.449143333333334	7.8813403512748605	3
194000	11.334916666666667	8.343277796276073	3
195000	14.155700000000001	8.603717171664815	3
196000	9.092771	7.447046685695143	3
197000	8.076203333333334	7.398702341494307	3
198000	5.083753333333334	8.595587664524942	3
199000	3.1176366666666664	1.6526743209214976	3
200000	3.9022840000000003	4.313275049681854	3
