Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	11.019536666666667	3.361343482989106	3
2000	8.892926666666666	3.310319438986717	3
3000	8.434036666666668	4.2481792476346065	3
4000	9.178873333333334	4.096551569678249	3
5000	6.0821499999999995	2.2489174259852223	3
6000	4.674336666666666	2.8801686069105976	3
7000	3.01019	1.517119776649161	3
8000	5.311369999999999	3.2973442127111934	3
9000	3.5879999999999996	4.56556113023361	3
10000	4.5166933333333334	2.4588484181082277	3
11000	4.4018733333333335	1.9078813258778267	3
12000	2.7554363333333334	3.974313037865832	3
13000	1.4528033333333337	6.451582182490845	3
14000	0.6825933333333337	6.8434954439258115	3
15000	1.173896666666667	7.1486404716025085	3
16000	1.5884266666666669	10.944253282564935	3
17000	0.1564966666666665	10.467386124779832	3
18000	1.0794233333333334	9.835136956140131	3
19000	2.292941333333333	10.338060961577144	3
20000	3.7568466666666667	10.207554085564933	3
21000	5.552336666666666	7.69692773050607	3
22000	6.5549463333333335	6.467157403320282	3
23000	7.25801	4.067046960277198	3
24000	8.035706666666666	4.874915072135445	3
25000	7.575610999999999	6.396765952113068	3
26000	7.451586666666667	4.197735780040632	3
27000	6.498466666666666	6.215895046035874	3
28000	6.3884500000000015	8.176213908594857	3
29000	5.205963333333332	8.687773923176945	3
30000	6.217786666666666	10.270657538372767	3
31000	5.682196666666667	9.555760197024272	3
32000	6.615443333333334	10.527945769219812	3
33000	7.928730000000001	8.28915272140042	3
34000	7.517323333333334	8.195790553365388	3
35000	8.772653666666669	8.529935840136217	3
36000	6.557383333333334	9.420869011977256	3
37000	5.4872966666666665	8.861221037816026	3
38000	3.863340000000001	7.812147920495361	3
39000	2.6062566666666664	6.752488060413978	3
40000	1.3665866666666664	5.5660889755494685	3
41000	-0.9047966666666666	4.030371762261309	3
42000	0.08430333333333333	5.674325706639807	3
43000	-0.14475000000000016	6.328199437241213	3
44000	-0.25296666666666656	5.2407588120455735	3
45000	-0.5036090000000001	4.000210241022714	3
46000	-1.568477	5.456103142939749	3
47000	-2.941856666666667	4.862378758553609	3
48000	-2.8646333333333334	4.249748146188587	3
49000	-1.6962033333333337	6.423944001447501	3
50000	-1.8502566666666667	5.349463339198928	3
51000	-1.9305500000000002	5.073836712114414	3
52000	-0.04861333333333325	4.195072204495809	3
53000	0.07236533333333324	4.830260163654266	3
54000	2.078886666666667	5.160294739114553	3
55000	0.013319999999999924	6.796446533866061	3
56000	-1.4296333333333333	5.5045753129767725	3
57000	-1.1233733333333333	6.205844447392582	3
58000	-0.8624966666666669	7.047898097336065	3
59000	-1.8275949999999996	6.473205800341512	3
60000	-0.06997266666666639	4.569222750871458	3
61000	-1.0416233333333333	5.261423201875451	3
62000	-0.6347200000000001	5.641120804512168	3
63000	-0.7412300000000004	7.502653952755652	3
64000	-0.8538333333333332	7.211480384999556	3
65000	-1.1534363333333333	5.445143783614931	3
66000	-0.5094833333333332	7.4815832913183105	3
67000	1.9782400000000002	8.478754037545848	3
68000	1.5066300000000001	8.647276044495168	3
69000	0.8485766666666666	6.960813991153143	3
70000	-0.7400599999999997	8.74770070011543	3
71000	-1.4953133333333337	8.58136633958913	3
72000	-1.0542799999999999	4.387928583591579	3
73000	-0.045423333333333225	5.846202390837434	3
74000	0.24966999999999975	6.997616329672554	3
75000	-1.1579100000000002	8.73173919241751	3
76000	-0.23019333333333325	10.034273183127581	3
77000	-2.64929	9.34545625572128	3
78000	-3.355323333333333	9.326342642436709	3
79000	-3.61788	10.09050896034982	3
80000	-2.054606666666666	10.46106123771548	3
81000	-0.6696399999999999	11.187805458949489	3
82000	1.3853599999999997	9.500353880335194	3
83000	0.9145933333333334	7.574313078460206	3
84000	0.31437333333333317	5.971454563256203	3
85000	1.6192433333333334	6.105385031235404	3
86000	2.5462356666666666	5.866446132226592	3
87000	1.0223233333333337	6.462282327152949	3
88000	0.1695500000000001	6.4009144129803826	3
89000	0.34062566666666666	4.47409006666119	3
90000	0.38602700000000006	3.1716279259927385	3
91000	2.5036503333333333	1.8116846565090552	3
92000	2.058725	4.653069176335013	3
93000	-1.4691133333333335	5.220316741083182	3
94000	0.2367566666666668	5.136827543069101	3
95000	-0.3028466666666665	5.053846626257403	3
