Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	8.810379999999999	0.013831008640009043	2
2000	8.488385	1.2970106133914248	2
3000	10.077055	2.5889229868904953	2
4000	9.530059999999999	0.6427600640985722	2
5000	6.6899049999999995	1.2119739518859305	2
6000	2.3331815000000002	2.421202208140514	2
7000	5.3457550000000005	0.828821071432188	2
8000	5.118925	1.6560511526067063	2
9000	4.730395	1.1422956496678083	2
10000	5.977945	2.6522090438066908	2
11000	5.88494	2.16202140988474	2
12000	3.9884250000000003	1.4621341889341073	2
13000	3.6879349999999995	0.5893522889155516	2
14000	3.933905	0.9140415807007908	2
15000	1.791426075	2.539240144164748	2
16000	0.957624	2.554969133471479	2
17000	1.3925445	1.0722645011658736	2
18000	-1.191862	0.7751276251095686	2
19000	-1.4855095	0.8401284159701419	2
20000	-1.4466185	1.6908499986292398	2
21000	-0.5677349999999999	3.774585495448474	2
22000	-0.005525000000000002	1.8723126905648	2
23000	-3.726235	2.1337442097050903	2
24000	-2.9961634999999998	4.725886653770327	2
25000	-1.571065	5.055919551500993	2
26000	-1.72843	8.024573022024287	2
27000	-2.4411625000000003	3.7768234884109297	2
28000	-3.7603099999999996	1.9083114967950068	2
29000	-5.41705	0.0002404163056037451	2
30000	-5.53023	1.2660039810363948	2
31000	-5.3472550000000005	0.7448026436916029	2
32000	-3.39802	2.2348958347538255	2
33000	-1.6199949999999999	0.4261096174108255	2
34000	-1.889255	0.3607163822866935	2
35000	-1.505273	1.3737203854416664	2
36000	-2.3803850000000004	5.259637015160838	2
37000	-1.7060520000000001	1.6730259579958706	2
38000	0.2912699999999999	4.130295561724367	2
39000	-1.4524599999999999	6.192176509257467	2
40000	-3.3373150000000003	9.299338056079584	2
41000	-5.14351	9.904996227369296	2
42000	-4.677125	13.09657218172946	2
43000	-4.511844999999999	10.154838266365939	2
44000	-4.35144	8.030130881324412	2
45000	-4.33719	7.85454212542017	2
46000	-3.7022985	5.65032270415456	2
47000	-5.12315	5.88341126218455	2
48000	-5.45993	4.4766364631495374	2
49000	-5.7854410000000005	7.21808803959622	2
50000	-3.700301	5.834138647457909	2
51000	-0.36607	1.8848496937952375	2
52000	0.0994295	0.8985396787368379	2
53000	-1.419704	1.6565192572958518	2
54000	-0.7775985000000001	0.9371448805624988	2
55000	-0.9477384999999999	1.7114692323686393	2
56000	-1.04215	3.0920082485012874	2
57000	0.6480400000000001	2.5056894476770264	2
58000	1.0750642	1.4673961947569851	2
59000	0.2095425	0.07828025621125674	2
60000	-3.4203550000000003	2.1782070841061003	2
61000	-2.20887	0.8731637376803965	2
62000	1.61158	5.2559954152377255	2
63000	-1.0033050000000001	5.008543397161493	2
64000	-1.0154	5.391604353733682	2
65000	-1.94745	4.403549906246097	2
66000	-1.3306149999999999	5.729184202139952	2
67000	0.9683499999999996	8.249065282915392	2
68000	1.5278800000000001	5.717651290538799	2
69000	1.162555	6.110880442624451	2
70000	2.134505	7.824850711678146	2
71000	1.5718649999999998	8.023887128446537	2
72000	4.01508	7.23354680804652	2
73000	3.2182895	4.368237700700421	2
74000	2.9809565	4.565765151597758	2
75000	0.7816799999999999	0.05623478809420371	2
76000	2.19391	1.2058433360930432	2
77000	1.85332	0.6703230864292236	2
78000	2.582935	0.023355736982591746	2
79000	3.106848	3.1833692730577137	2
80000	3.308994	4.932304558227523	2
81000	2.437665	5.310972967474981	2
82000	3.1421902	4.302645485728063	2
83000	4.38543	1.4558904360562301	2
84000	4.325725	2.5960364811092314	2
85000	1.4473799999999999	1.0168619777531265	2
86000	-0.44723	3.7355602721947885	2
87000	-0.21221500000000004	3.740630227815896	2
88000	5.000000000032756e-06	4.201437574979545	2
89000	1.110205	5.21040824105463	2
90000	1.819885	7.726690148313829	2
91000	-1.4975299999999998	5.6742632184451915	2
92000	-1.7848749999999998	7.31894409401042	2
