Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	8.942736666666665	20.262901165283154	3
2000	6.990066666666667	14.503524762458035	3
3000	5.1834186666666655	17.030157695657586	3
4000	10.245466666666665	17.38323515749969	3
5000	16.51670833333333	23.642099901342487	3
6000	7.9575033333333325	16.612655468245688	3
7000	3.422163333333334	20.280970341678263	3
8000	10.38303	9.428559679860971	3
9000	7.482353333333333	6.562701164005057	3
10000	8.47943	11.77737856910017	3
11000	11.047179999999999	24.799978449998697	3
12000	9.545616666666666	19.1174265740929	3
13000	4.645714000000001	12.067944144442665	3
14000	3.3691700000000004	10.82760520952348	3
15000	4.494666666666667	14.883505176312916	3
16000	4.449993333333334	16.25259070622691	3
17000	8.86514	17.642068426258867	3
18000	11.810643333333333	12.51636834895144	3
19000	15.836878	16.755754804414277	3
20000	16.545466666666666	9.145212740189992	3
21000	9.916281	12.115154207153246	3
22000	7.081406666666667	12.488356995419108	3
23000	9.452843333333332	11.904607498848224	3
24000	4.847363333333333	6.7151331347362975	3
25000	2.9884660000000003	3.0647847862921798	3
26000	2.5607166666666665	13.289489694650934	3
27000	5.526793333333333	12.45542880139553	3
28000	6.976610000000001	12.177934261331027	3
29000	10.196623333333333	20.148401379951544	3
30000	11.388456666666665	16.68999238077817	3
31000	13.518283333333331	22.134097628487893	3
32000	12.760306666666667	20.449212983448373	3
33000	9.38893	15.430401165241946	3
34000	12.39179	10.59503747152883	3
35000	14.329089999999999	9.554630920255372	3
36000	5.642040000000001	12.997238404511167	3
37000	1.6425233333333338	14.077816829524147	3
38000	5.83208	15.64464028144783	3
39000	4.471393333333333	11.198657684853723	3
40000	0.35007666666666665	3.479657013231812	3
41000	5.110872	8.632920397557944	3
42000	2.255387666666667	16.52012518557158	3
43000	3.435114	11.210252380762352	3
44000	6.340379333333334	14.017485604251616	3
45000	14.959963333333334	20.857854459340572	3
46000	18.190363333333334	16.76908125089247	3
47000	10.773616666666667	19.517807838761847	3
48000	2.1432366666666667	11.27360489826716	3
49000	1.9593200000000002	8.851163525192607	3
50000	5.457730000000001	3.0499939201742676	3
51000	4.864446666666666	12.905113385342004	3
52000	4.180383333333334	8.170654809281404	3
53000	11.936933333333334	6.749099168284115	3
54000	7.170583333333333	9.010699299012996	3
55000	8.849533333333332	19.67330140889508	3
56000	8.824053333333332	19.85216042077117	3
57000	10.307553333333333	18.660671632568143	3
58000	12.616140000000001	17.298750835641282	3
59000	10.928998066666665	17.48579726279855	3
60000	9.912813333333334	17.625699864522637	3
61000	11.025683333333333	12.96747886037349	3
62000	10.431106666666667	1.7222475978015859	3
63000	3.7833000000000006	5.287765931931935	3
64000	4.701809333333332	10.982423271834014	3
65000	10.647689999999999	16.097130323330926	3
66000	-0.1821800000000001	11.756103290342425	3
67000	6.734508000000001	8.594742763860475	3
68000	10.864753333333333	1.7464742055161686	3
69000	8.392420333333334	8.554014297643553	3
70000	1.2698233333333333	14.225505757815196	3
71000	8.382336666666665	17.50401701763436	3
72000	11.558002666666667	21.568057866716728	3
73000	3.3522066666666674	15.82242861159542	3
74000	2.38166	16.957028725729046	3
75000	4.210586666666667	16.262777844099492	3
76000	11.955503333333333	21.559642515056535	3
77000	4.43238	13.607684702005702	3
78000	10.4047	19.96020269381301	3
79000	9.400323333333333	14.670522502386659	3
80000	19.31137	28.365009993382696	3
81000	95564.74548833334	165526.25392953353	3
82000	270869.08095466666	469153.603940326	3
83000	-145089.22273333333	251305.657033758	3
84000	702501.7248466667	1216764.1985873252	3
85000	1862801.2931000001	3226454.464229896	3
86000	449876.5236333334	779200.7074233107	3
87000	740459.3945433333	1282514.8653161114	3
88000	757090.2631133334	1311318.1180402616	3
89000	215302.20575199998	372911.22671407636	3
90000	-762537.9796133334	1320751.1122558	3
91000	-9.74674	3.5882275032667597	2
92000	-3.8550389999999997	4.324991757069832	2
93000	-10.64788	8.314048396106438	2
94000	-8.624984999999999	5.253966018775721	2
95000	-0.8527399999999998	10.053573504232213	2
96000	-1.40091	4.782870267945808	2
97000	-0.2650525	0.8122217397438338	2
98000	-4.33886	4.196523182850299	2
99000	2.5963920000000003	4.627544363963246	2
100000	-2.908115	0.48021742830721986	2
101000	1.3408895	2.978574885770123	2
102000	0.19614999999999938	23.061792693652418	2
103000	-8.907878	11.665313103289085	2
104000	-1.7904400000000003	7.464431314239552	2
105000	4.27587	11.260435074090166	2
106000	6.16653	5.063506807263124	2
107000	1.240015	10.56326314317929	2
108000	9.36767	5.563841423495101	2
109000	8.53425	7.4418038972415825	2
110000	5.19861	4.053390628202518	2
111000	9.180705	16.901966319634237	2
112000	-0.54955	18.125763096901604	2
113000	2.4165	14.6263623474875	2
114000	-1.1995399999999998	14.570444343231264	2
115000	-6.534305	3.3797229266982822	2
116000	0.989115	4.229537998463898	2
117000	5.270335	5.5018210877172296	2
118000	-0.19104999999999972	6.008512593912074	2
119000	-9.16574	7.353146849016413	2
120000	-2.8484250000000007	7.889381276529232	2
121000	1.1739699999999997	10.768614023503675	2
122000	0.832765	3.7611080401990584	2
123000	2.06077	5.383147356630691	2
124000	6.323255	6.807946307518149	2
125000	3.5558050000000003	8.6207559624461	2
126000	7.21245	7.335879301419837	2
127000	-1.091878	2.0053576598721734	2
128000	-1.4750462500000001	1.9921089536664718	2
129000	-0.47188399999999997	1.6188587501298561	2
130000	2.069935	7.660193826611048	2
131000	8.171167200000001	11.590940743414734	2
132000	9.13891	1.9367513315343299	2
133000	8.795259999999999	2.1165685859900694	2
134000	-1.7699045	2.0587208873279788	2
135000	-1.4549595	2.3404110157492637	2
136000	3.627885	1.4150974458495782	2
137000	5.806825	1.305213052053189	2
138000	3.7120249999999997	1.1372327651145124	2
139000	8.017	2.179331383888188	2
140000	0.9250955000000001	0.639584447544263	2
141000	0.219055	7.2693193401067475	2
142000	-0.30510400000000004	1.8067087376198743	2
143000	1.1747049999999999	4.985138162704219	2
144000	-0.953664	0.9220191594061372	2
145000	-6.7759599999999995	1.1711668195436549	2
146000	-2.6375	7.390920493267398	2
147000	0.5566477	0.6613460829993476	2
148000	0.9358044999999999	0.6605020803453233	2
149000	5.8089575	9.39892343960799	2
150000	3.6001649999999996	12.3957727930311	2
151000	-3.3993	7.032714340053917	2
152000	-6.915179999999999	1.3615765335815684	2
153000	-2.27387	14.219111267930918	2
154000	9.406022499999999	12.715162319491343	2
155000	3.987875	4.195215035305104	2
156000	-5.420300000000001	17.132207358656387	2
157000	-11.29139	4.42763396321331	2
158000	-9.980215000000001	1.111126382753105	2
159000	-3.2950299999999997	7.414453006945286	2
160000	-3.2753599999999996	11.86233850837178	2
161000	0.033034999999999926	3.7314378396604706	2
162000	-6.232165	2.6853016411662205	2
163000	-4.4006300000000005	17.787087232984497	2
164000	-3.1848039999999997	3.8010044190071652	2
165000	-5.405765	0.6488482534845877	2
166000	-7.936965	2.5763223440497494	2
167000	-11.89385	1.4557207304287454	2
168000	-6.113965	10.563517701620517	2
169000	-1.529845	0.060634406486746444	2
170000	-0.4969199999999998	8.29219879656777	2
171000	0.16400499999999996	2.75167068364839	2
172000	-2.8895115000000002	3.578679440400397	2
173000	0.38129000000000013	4.5468521665213615	2
174000	-5.1158205	6.98151910198923	2
175000	-6.114125	2.9672533990965446	2
176000	-11.91276	4.980209628439349	2
177000	-2.708265	0.4756636606363788	2
178000	-4.927899999999999	2.4241317515349694	2
179000	1.4954299999999998	4.139586944829158	2
180000	4.951125	3.5046545527983213	2
181000	-0.8012449999999998	7.064626069088866	2
182000	-3.6817699999999998	7.758149329008819	2
183000	1.3725999999999998	4.531974639845196	2
184000	-8.188165	6.216083789529385	2
185000	-2.3312749999999998	1.3651332806909369	2
186000	-8.7642	3.297380342029109	2
187000	-0.5367850000000001	2.015431103076957	2
188000	-6.898289999999999	7.273597336132926	2
189000	0.855305	5.453256993985337	2
190000	-1.761752	2.991525546467554	2
191000	-4.8262350000000005	3.9661690067431574	2
192000	-4.964565	3.3844746842678557	2
193000	0.14563999999999977	7.4515478286863335	2
194000	8.22837	3.54179887201405	2
195000	-2.014915	0.6764961286289819	2
196000	2.8390044999999997	5.312713157263481	2
197000	-1.491757	2.2984831191588073	2
198000	-2.62624	1.3265606057772106	2
199000	-1.40076	4.311583598284973	2
200000	-0.338395	4.0641740066156125	2
