Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	9.52632	3.2986880022821197	3
2000	10.28299	1.1487708171345576	3
3000	10.37941	2.964768935229185	3
4000	12.453069999999999	3.614841906045131	3
5000	10.709453333333334	2.203753445949281	3
6000	12.116133333333332	3.639259562511766	3
7000	8.3977	8.156065386569678	3
8000	6.9263933333333325	13.099523913338734	3
9000	5.880813333333333	12.40539545111454	3
10000	6.781536666666667	8.995257180149622	3
11000	8.23007	7.120589792025658	3
12000	11.238763333333333	6.475262863979603	3
13000	10.369403333333333	6.983093491715067	3
14000	15.243266666666665	4.459895399371305	3
15000	18.219033333333332	5.212892671380576	3
16000	16.669566666666668	7.198407374088614	3
17000	13.979003333333333	5.922198461216353	3
18000	12.935963333333333	6.513320353094367	3
19000	11.091186666666667	8.479649406581226	3
20000	8.525785933333333	7.642718616060231	3
21000	9.219316666666666	5.443678803055278	3
22000	10.232183333333333	6.619199673361828	3
23000	6.473300666666667	5.8740551814092905	3
24000	1.587412666666667	9.684743732419632	3
25000	3.7934823333333334	7.08809755449065	3
26000	4.1695899999999995	6.475544963113144	3
27000	0.4093033333333332	9.961292391704669	3
28000	1.030986666666667	12.417030789835923	3
29000	3.5919076666666663	11.725915176663456	3
30000	1.69555	10.692099020674098	3
31000	1.9743599999999997	14.8439946848953	3
32000	6.483336666666667	17.64685718939872	3
33000	4.35382	13.77803796050802	3
34000	4.158403333333334	13.537724123767383	3
35000	6.228566666666667	12.371192331009704	3
36000	6.178773333333333	11.351661601198888	3
37000	5.674683333333334	12.066133826368468	3
38000	2.899003333333333	6.693362836290389	3
39000	3.289826666666668	9.943814071820396	3
40000	2.4471566666666664	9.210938389639425	3
41000	-1.3866966666666665	7.691555696101623	3
42000	-0.30854333333333334	8.290562443298606	3
43000	2.628746666666667	6.691142233620007	3
44000	5.4415933333333335	3.39101354726479	3
45000	2.1462600000000003	3.400474608389247	3
46000	1.3704463333333334	1.092925445348553	3
47000	0.10342333333333335	7.324093729823051	3
48000	3.09647	8.134654849279102	3
49000	2.0555066666666666	7.83268062661394	3
50000	0.861063333333334	12.65158178462414	3
51000	-1.63352	12.80355346926782	3
52000	-1.794316666666667	13.703817769542665	3
53000	-1.0042566666666668	8.877769684872058	3
