Step	Mean_DeltaT	Std_DeltaT	N_Replicas
1000	15.677259999999999	7.653255321678483	3
2000	12.53862	8.242132416504845	3
3000	10.923409999999999	5.598721031387437	3
4000	8.934903333333333	3.525255660974581	3
5000	5.921513333333333	2.600987744806448	3
6000	3.3299196666666666	3.8083922353193	3
7000	3.4251866666666664	7.373113163313943	3
8000	4.5698	6.9837975144258015	3
9000	5.147965666666667	5.346771624159417	3
10000	6.102244333333334	5.972896391137748	3
11000	5.806543333333333	9.51462359098001	3
12000	3.9237033333333335	9.469996763095187	3
13000	1.8903566666666667	8.691364888130824	3
14000	2.334226	3.80481655485938	3
15000	6.400386666666666	4.112178536060093	3
16000	7.216233333333334	1.7844654391815307	3
17000	4.977063333333334	3.473503796173733	3
18000	2.3657066666666666	3.9169950005627188	3
19000	2.547616666666667	3.2043041909958134	3
20000	1.9164133333333335	4.985209784796758	3
21000	4.433863333333333	9.486151257608817	3
22000	6.753566666666667	10.78905024436504	3
23000	8.710657999999999	11.508456458238523	3
24000	10.13025	14.415906739692096	3
25000	6.240866666666668	16.475603145506792	3
26000	5.085160999999999	14.054404352220446	3
27000	4.5516250000000005	10.390974077413292	3
28000	3.447813333333334	10.413164790501172	3
29000	4.31292	9.873353459828124	3
30000	3.927297	6.914996961508298	3
31000	3.149126666666667	9.85452670135067	3
32000	1.7349466666666664	10.741786515125561	3
33000	1.8552000000000002	5.670800490503964	3
34000	0.843734	3.149697928492191	3
35000	0.00710999999999995	4.581195633969368	3
36000	2.2682266666666666	7.350940683234584	3
37000	2.8278160000000003	1.9310367880876842	3
38000	5.7175633333333336	1.7278508507487946	3
39000	4.9719473333333335	6.177508628368019	3
40000	2.9743733333333338	8.748295512437457	3
41000	2.8690533333333335	12.2062210846983	3
42000	-1.5102366666666664	10.617077631609996	3
43000	0.13022999999999949	10.55306976177548	3
44000	1.3299533333333333	14.17605757897919	3
45000	1.6202733333333332	14.409393732289132	3
46000	2.7694766666666664	9.993057867461458	3
47000	-0.28940333333333346	9.216734239047655	3
48000	-1.570525	6.366078346967229	3
49000	-2.3055446666666666	5.216929972861945	3
50000	-1.5297233333333338	9.638830537489149	3
51000	-0.43181333333333366	7.379930323684183	3
52000	5.412863333333333	8.638849438416747	3
53000	3.54989	10.476961656095721	3
54000	4.2016833333333325	12.48019060764832	3
55000	2.0499033333333334	13.775018352257588	3
56000	6.79201	15.253311489060334	3
57000	5.599054	15.730370976929565	3
58000	2.1220966666666663	12.731803608092347	3
59000	3.2411006666666666	9.139757847013309	3
60000	2.964825	9.175235880236269	3
61000	5.877890000000001	7.6363645496204535	3
62000	4.091529333333333	7.640973021311771	3
63000	4.907089	9.060465971052647	3
64000	5.1404413333333325	6.957081669406025	3
65000	6.218226666666666	8.129567709148706	3
66000	6.859935333333333	9.498078314614242	3
67000	4.8258833333333335	12.036315958308563	3
68000	8.668476666666667	16.146190231117473	3
69000	10.600193333333335	18.616715669659172	3
70000	8.947776666666666	13.930085623262812	3
71000	8.001299333333334	13.594158889250977	3
72000	6.120493333333333	10.207524818751768	3
73000	5.859983333333333	12.834086232974801	3
74000	2.612345999999999	14.712823870921175	3
75000	-1.7178133333333327	12.590455778347874	3
76000	-0.23745666666666695	5.981271732811789	3
77000	1.0250533333333331	7.402421059250368	3
78000	-0.8562646733333334	5.707424442828649	3
79000	-3.894533333333334	5.260599269516101	3
80000	-0.5563133333333331	4.666892769288077	3
81000	-1.3995499999999998	3.8332800503354822	3
82000	1.8030121333333333	3.810035525764144	3
83000	1.8110133333333334	5.067031570479242	3
84000	5.353393333333334	4.327625198250576	3
85000	4.25089	1.9281412360872325	3
86000	3.9664366666666666	7.294351960389171	3
87000	3.986126666666667	2.3915825425925266	3
88000	2.766883333333334	1.472192118248611	3
89000	1.6309900000000004	5.099815842567259	3
90000	0.8309800000000003	9.43289581013699	3
91000	1.7027233333333331	10.059861315268384	3
92000	1.6269366666666667	9.093507441555944	3
93000	-0.9755660666666666	0.9061793057604071	3
94000	1.6775783333333336	3.746888011544825	3
95000	1.3180890000000003	4.851269633027317	3
96000	-2.0135186666666667	7.094447536275488	3
97000	1.3132033333333333	4.302805312262377	3
98000	1.4490333333333334	2.8345366356837465	3
99000	3.43904	2.078348883825812	3
100000	0.5735283333333333	1.3852386173119537	3
101000	-0.5924633333333333	3.3942714383845813	3
102000	0.6020633333333333	3.4037911055958374	3
103000	3.875693333333333	0.7734355596514382	3
104000	5.663383333333333	3.009087718733592	3
105000	4.728113333333333	1.904017603656367	3
106000	4.6129766666666665	3.6443286592503332	3
107000	4.036176666666667	1.3908138558891814	3
108000	7.8135233333333325	4.585350018159283	3
109000	2.5076466666666666	3.298887560698808	3
110000	5.403243333333333	3.5037144250399943	3
111000	2.3124266666666666	4.1986489130473075	3
112000	5.708193233333333	4.98444955129685	3
113000	7.801024333333333	7.000631730750185	3
114000	7.6917	5.787452836101561	3
115000	6.8476766666666675	5.15739597223573	3
116000	8.95691	6.1752220066731205	3
117000	11.269333333333334	11.193798346554816	3
118000	8.613856666666667	10.611007584043719	3
119000	6.115981333333333	6.0130373470589165	3
120000	6.140596666666667	4.00214027180874	3
121000	7.263746666666667	4.096834145011649	3
122000	3.150313333333333	1.4703947879849593	3
123000	2.409483333333333	5.68158094980907	3
124000	2.7335100000000003	7.554366392252893	3
125000	1.71857	8.346668148063634	3
126000	-0.5104866666666666	2.7087111955011616	3
127000	2.385213333333333	5.304155484168364	3
128000	0.6608533333333333	3.8548820864759707	3
129000	-1.7859499999999997	6.936686856540375	3
130000	-0.5043033333333333	5.928200072950755	3
131000	2.018556666666667	5.289771634015341	3
132000	-2.62457	4.957391516281521	3
133000	-0.8307699999999999	2.9468286207887964	3
134000	0.6807000000000002	8.788326575981346	3
135000	-1.6113043333333332	5.782399957725714	3
136000	1.742586666666667	6.288605297936367	3
137000	2.8489327566666667	4.143560286478775	3
138000	0.9599433333333334	4.653116722900182	3
139000	-2.402435666666667	2.7438818674710346	3
140000	-2.4464366666666666	5.243733621040769	3
141000	-1.4187393333333331	1.700167443260026	3
142000	-4.84836	0.5847028940410676	3
143000	-4.691026666666667	3.8074801344896514	3
144000	-3.5430233333333336	3.6467551604862827	3
145000	-0.30738999999999983	7.551227374592822	3
146000	-0.6064466666666666	4.573787378686654	3
147000	-2.4661433333333336	7.05529929775012	3
148000	-4.018967333333333	7.168895228942974	3
149000	-2.849406666666667	5.991682224028018	3
150000	-0.9927300000000003	8.07617694661899	3
151000	-0.8541266666666668	7.843698750317566	3
152000	-0.9706966666666667	7.887926011609981	3
153000	-0.04442333333333318	3.985254361836059	3
154000	-0.13805999999999993	2.182336642775353	3
155000	-2.138208966666667	2.4473071508186717	3
156000	0.6882936666666667	2.547007134020306	3
157000	-1.1238793333333332	4.644308729436635	3
158000	-2.060386	4.760790868565012	3
159000	-3.150926666666667	3.11729774536109	3
160000	-4.4675199999999995	4.155405709338139	3
161000	-4.239177000000001	4.650936557455606	3
162000	-3.019546666666667	4.969005725618892	3
163000	-2.1151033333333333	7.227323911305853	3
164000	-0.5206783333333332	10.869106983437431	3
165000	-3.0550666666666664	9.617736098153937	3
166000	-2.7105366666666666	7.260003930965419	3
167000	-3.173123333333333	5.996464604759485	3
168000	-1.0909790000000001	3.936540101568	3
169000	-3.0820786666666664	3.4489335320857273	3
170000	-3.85429	2.3400197896812753	3
171000	-2.77833	6.650284517815759	3
172000	-1.4112100000000003	9.016158652402918	3
173000	-3.6864066666666666	5.709624501614211	3
174000	-3.8730526666666667	6.402026680878589	3
175000	-4.611552666666666	5.082623517729926	3
176000	-3.5110620000000003	5.207350313417756	3
177000	-6.557103333333333	1.2086920287787677	3
178000	-8.157580000000001	2.597062370525591	3
179000	-8.841239999999999	2.0057802179700555	3
180000	-5.530550000000001	2.205840407282449	3
181000	-4.088621	4.035090594467862	3
182000	-3.3246366666666667	5.580596012992997	3
183000	-3.2420306666666665	3.5705130832642715	3
184000	-4.43349	6.480389868372118	3
185000	-3.8683033333333334	3.1316987527910998	3
186000	-4.908036666666667	3.680180651738897	3
187000	-3.7759933333333326	2.9479734854020196	3
188000	-1.3816666666666668	6.3849006457762	3
189000	-2.90755	8.390135946973682	3
190000	-5.381381	5.089089574655078	3
191000	-6.489733333333334	3.7310636510830704	3
192000	-7.02449	5.510834923412241	3
193000	-3.7391433333333333	7.352623483473999	3
194000	-3.3941433333333335	9.80447444374421	3
195000	-0.5613966666666664	10.448875696946217	3
196000	-2.47356	5.767530680603268	3
197000	-1.29585	6.669110532807205	3
198000	-1.08009	1.7233400317697025	3
199000	-3.589288666666667	5.107995409855548	3
200000	-4.546913333333333	7.147387040487827	3
